,artist,song,text
1041,Eurythmics,I've Got A Life,"Turn it down so I can tear it  
Turn it up so I can see it  
It's just useless to ignore  
We're goin' down, you don't feel it  
Turn it around, you don't mean it  
And I can't stand it anymore  
When the whole world sighs  
And it's makin' you so deflated  
I've got a life, though it refuses to shine  
I've got a life, it ain't over, it ain't over  
I've got a way, it's the only thing that's mine  
All I'm asking for is tenderness, a little tenderness, tenderness  
Ooh, it's a cruel place, you never asked to be here  
Nobody cares and no one's gonna help you now, oh no  
It's dog eat dog, the human race  
The only thing they'll do is hate you, hate you  
Such a crime to be unkind  
You turn your cheek, pretend you're blind  
I've got a life, though it refuses to shine  
I've got a life, it ain't over, it ain't over  
I've got a way, it's the only thing that's mine  
All I'm asking for is tenderness, tenderness  
I've got a life, though it refuses to shine  
I've got a life, it ain't over, it ain't over  
I've got a way, it's the only thing that's mine  
All I'm asking for is tenderness, a little tenderness  
Be strong now baby, oh  
Gotta be strong now, baby  
Gotta be strong now, baby  
Oh, gotta be strong  
Strong now baby, oh  
Gotta be strong now, baby  
Gotta be strong now, baby  
Oh, gotta be strong  

"
1042,Eurythmics,I've Got A Lover,"I've got a lover back in japan  
He's got tatooes  
He's my superman  
I try to call him up from time to time  
We can talk about the weather  
Is the weather fine?  
  
And I say break, break  
Break away those ties  
Break, break.  
  
I've got a lover  
Up in outer space  
He's been tumbling around  
All over the place  
I like to call him from time to time  
We can talk about heaven...  
  
Break, break  
Break away those ties  
Break, break...  
  
When the whole world descends on me  
I'll be waiting for you...  
  
Got another lover in timbuktu  
Got a name for him  
He's my little guru.  
When I don't call him he starts to cry  
I have to tell him stories just to pacify.  
  
Break, break...  
  
When the whole world descends on me  
I'll be waiting for you...  
  
I was bitter when I met you  
I was eloquent with rage  
Like honey from a poisoned cup  
I flowed from stage to stage.  
(ooh... Sugar baby... Sing me a lullaby.)  
Japanese baby...

"
1043,Eurythmics,I've Tried Everything,"The truth of life is the greatest gift  
But I don't think I can make it fit  
And who would guess it would come to this  
When I've tried everything  
  
And I should know but I can't explain  
The endless noise sounding in my brain  
Who would've thought that you could feel such pain  
When you've tried everything  
  
Yea, you're a loser now  
Yea, you're a loser now  
  
I should be cool  
But I'm burning hot  
I should be good  
But I fell apart  
Don't look at me now don't even start  
Cause I've tried everything  
  
Yea, you're a loser now  
Yea, you're a loser now

"
1044,Eurythmics,Jack Of All Trades,"Jack of all trades master of none  
Even got lost trying to find the M1  
Ended up in South Shields with a couple of drunks  
  
Moved to Crouch End suburb of cool  
Took a few drugs acted the fool  
Fell in love with a girl on her harmonium stool  
  
Went round the world in the back of a van  
We kept in touch with our only fan  
He was short and sweet lived in Japan  
  
The band broke up round a pool in Bangkok  
To tell you the truth it didn't come as a shock  
Our days were numbered like hands on a clock  
  
So we carried on me and the serious girl  
Had massive hits all round the world  
We got so big we both became ill  
  
Flew into London with a bit of a tan  
Caught the train back to Sunderland to see me old man  
We had bacon and eggs from the same frying pan  
  
To walk down the high street  
Avoiding a scrap  
""are you Dave Stewart?""  
""yeah""  
: you're a crap""  
Had a pint in the Beehive then home for a nap  
  
Got married in France to an Irish colleen  
I was thirty three she was only thirteen  
I wore orange but she wore green  
  
Now I sit and write plays for myself and my sons  
They keep me amused yeah I have much more fun  
Than big lines of speed at quarter to one  
On a peaceful Sunday morning

"
1045,Eurythmics,Jack Talking,"Jack talking, this is Jack talking  
He said I'm coming to London  
I'm sick and tired of the sun  
He said I'm coming to London  
I'm gonna have some fun  
I says Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
He said Phew I nearly got married  
To a bride in black  
You know she was always so angry  
She's always ready to attack  
That was Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
Repeat  
I'm gonna tell him what to do  
Because he's such a fool he's always looking for the easy way out  
There's only love and hate time and fate  
The rest is the rest is the rest is...  
Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
He said I'm finished with acting  
Makes you feel like Jesus or John Wayne (Yeah!)  
So I'm coming to London (Yeah!)  
I'm gonna hang out in the rain (hang out in the rain)  
Ah it's Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
And I love him  
Instrumental... He's divine  
What's he gonna say Jack swing it  
I'm goona tell him what to do  
Because he's such a fool he's always looking for the easy way out  
There's only love and hate time and fate  
The rest is the rest is the rest is...  
Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
Jack talking (Jack talking to you)  
We better listen to that man (repeat chorus thoughout)  
Because he knows things well we don't understand  
He's got the world listening

"
1046,Eurythmics,Jealousy,"Well I've had a lot of money  
I had a good paying job  
But all I want is for her to be happy  
To do something she can be proud of  
That's all I want  
That's all I need  
All I want is for her to keep loving me  
And that eternal flame  
Will remain we will sustain  
And that jealousy  
Ain't no part of me  
Jealousy ain't a part of me  
Jealousy ain't a part of me  
Jealousy so she can keep loving me  
Walking around with a  
Chap on my back  
(girls) this man don't care  
I don't care rat a tat tat  
All I want is just a little of your love  
I want to give you something baby  
That you can be real proud of  
All I want that's all I need  
All I want that's all I need  
For you to keep loving me  
Give you good loving  
Make you proud of me  
Give you good loving  
Make you proud of me  
Give you good loving  
Make you proud of me  
Give you good loving  
Make you proud of me  
(girls) give me good loving  
Make you proud of me  
Give me good loving  
Make you proud of me  
(girls) all I want and all I need  
Is you to keep loving me  
Just keep on loving me like the water to the sea  
Let it flow let it be  
Like the wind when it blows  
You can't see it but somehow you know it's cold  
All I need is for you to keep loving me  
And that eternal flame will remain  
We will sustain  
Jealousy ain't a part of me  
Jealousy no part of me  
Jealousy no part of me  
Then you can keep loving me  
Jealousy

"
1047,Eurythmics,Jennifer,"Jennifer with your orange hair  
Jennifer with your green eyes  
Jennifer in your dress of deepest purple  
Jennifer, where are you tonight?  
Jennifer, where are you tonight?  
Jennifer with your orange hair  
Jennifer with your green eyes  
Jennifer in your dress of deepest purple  
Jennifer, where are you tonight?  
Underneath the water  
Underneath the water  
Underneath the water  
Jennifer with your orange hair  
Jennifer with your green eyes  
Jennifer in your dress of deepest purple  
Jennifer, where are you tonight?  
Jennifer, where are you tonight?  

"
1048,Eurythmics,Julia,"(Julia)  
When the leaves turn from green to brown  
And autumn shades come tumbling down  
(Julia)  
To leave a carpet on the ground  
Where we have laid  
(Julia)  
When winter leaves her branches bare  
And icy breezes chill the air  
(Oh Julia)  
The freezing snow lies everywhere  
My darling, will we still be there?  
(Oh Julia)  
(Julia)  
When spring rejoices down the lane  
And everything is new again  
Will everything be just the same  
Will we be there?  
(Oh Julia)  
And the leaves turn from green to brown  
And autumn shades come tumbling down  
(Julia)  
To leave a carpet on the ground  
Where we have laid  
(Oh Julia)  
(Julia)  
When winter leaves her branches bare  
And icy breezes chill the air  
(Oh Julia)  
The freezing snow lies everywhere  
My darling, will we still be there?  
(Julia)  
Will we still be there?  
Will we still be there?  
(Oh Julia)  
Will we still be there?  
Will we, will we, will we?  
Will we, will we?  
(Julia)  
Will we, will we?  
(Julia)  
Will we, will we  
Will we still be there?  
Will we, will we  
Will we still be there?  
(Julia)  
Will we  
Will we be there?  
Will we, will we  
Will we still be there?  
Will we  
Will we still be there?  

"
1049,Eurythmics,Kinky Sweetheart,"Staying at home  
Plugging it in  
Kissing the screen  
Being a god  
I thought about it in the Galleria  
Liquid crystal like a man ray tear  
A shiny surface, velveteen queer  
Bailey contrast, a Lucas idea  
I've seen your set up and it's perfect in form  
Let's call somebody to connect both our arms  
You bring the orange I'll bring the clock  
We'll pay the dream police to circle the block  
Staying al home  
Plugging it in  
Kissing the screen  
And being a god  
Slaying at home  
Plugging it in  
Lucking the screen  
And being a god

"
1050,Eurythmics,Legend In My Living Room,"When I was just seventeen I ran away from home  
To be with all the pretty people  
To be on my own  
Bright lights and trains and bedsit stains  
And pavements paved with gold  
And I believed in everything that everybody told me  
Have mercy  
Have mercy on me  
I found myself in a lonely place with a suitcase full of dreams  
And I soon grew up to realise what living in the doghouse means  
But everyday I told myself good things would happen soon  
'Cause I knew that was going to be a legend in my living room  
Have mercy  
Have mercy on me  
(Welcome to this perfect world)  
Now everyday on a dead street is where I spend my time  
The dust has been collecting on the corners of my mind  
But I've she'd my tears in bitter drops until the thorn trees bloomed  
To take the spiky fruit to crown myself the Queen of doom  
Have mercy  
Have mercy

"
