,artist,song,text
391,Dusty Springfield,I Found Love With You,"I found it, I found it, ooh  
True, true lovin' with you  
Ahh, ha, ooh, I got so much to give, so much to live for  
'Cause darlin', I found love with you  
I got so much to share, so much to care for  
'Cause darlin', I found love with you  
Ooh, I found out, what true love is really all about  
Ooh, and I know that I'll never, ever, never let you go  
I'm so glad that you're here  
So glad that you're near me  
'Cause darlin' I found love with you (found it with you)  
I've been acting like a fool, acting like a schoolgirl  
'Cause darlin' I found love with you  
Ahh, ooh, I found out what true love is really all about  
Ooh, hoo, hoo, and I know, I'll never let you go  
And I'll always love you so  
'Cause darlin' I found true, true lovin' with you  
Ooh, hoo, hoo  
(I know) Yes I know, heaven's just a little closer to me  
(I see) Yes I see, how wonderful our love could be together  
You and me (I want you, baby, baby)  
Can't you see (I need you darlin'), ah, ha  
I got so much to live, so much to live for  
'Cause darlin' I found love with you (found it with you)  
I got so much to share, so much to care for  
'Cause darlin', I found love with you (found it with you)  
Ooh, I found out, oh, what true love is really all about  
Ooh, and I know, I'll never let you go  
And I'll always love you so  
'Cause darlin', I found true, true lovin'  
No, I'll never, ever, never, ooh, I found it  
Yes, I found it  
Never, ever let you go  
I found it, true, true lovin' with you  
I found it, yes, I found it, sweet baby  
Found it with you  
I'll never, oh, I'll never, ahh  
'Cause I found it with you  
Ooh, ooh, ooh, aah, found it with you  
I found it, I found it, sweet darlin'  
Found it with you  

"
392,Dusty Springfield,I Had A Talk With My Man Last Night,"I had a talk with my man last night  
He reassured me everything was still all right  
As the night grew light  
My blues got bright  
He made me know  
I was the star of the show  
  
He said he was mine all to myself  
And i won't, and he won't, ever need nobody else  
He took me in his arms  
And turned on my love  
Ooh, yes he did, yes he did, yes he did, oh, oh  
I had a talk with my man last night  
  
He said never again lonely would i be  
And that's when he asked to marry me  
I began to cry  
He kissed the tears from my weeping eyes  
Oh, yes he did, yes he did, yes he did, oh, oh  
I had a talk with my man last night

"
393,Dusty Springfield,I Just Don't Know What To Do With Myself,"I just don't know what to do with myself  
Don't know just what to do with myself  
I'm so used to doing everything with you  
Planning everything for two  
And now that we're through  
  
I just don't know what to do with my time  
I'm so lonesome for you it's a crime  
Going to the movie only makes me sad  
Parties make me feel as bad  
When I'm not with you  
I just don't know what to do  
  
Like a summer rose  
It needs the sun and rain  
Oh, I need your sweet love  
To beat all the pain  
  
I just don't know what to do with myself  
I just don't know what to do with myself  
Baby, if your new love ever turns you down  
Come back, I will be around  
Just waiting for you  
I don't know what else to do  
  
Like a summer rose  
It needs the sun and rain  
Oh, I need your sweet love  
To beat all the pain  
  
I don't know just what to do with myself  
I don't know just what to do with myself  
Baby, if your new love ever turns you down  
Come on back, I will be around  
Just waiting for you  
I don't know what else to do, no, no, no  
I don't know what else to do  
I'm still so crazy for you, no, no, no, no  
I don't know what else to do, no, no, no  
I'm still so crazy for you

"
394,Dusty Springfield,I Just Wanna Be There,"Now when the storm of life is rushing in on you  
And all hope is gone  
And you feel the pain and misery of  
Being left all alone  
After you've tried so hard and your life  
Is standing still  
And you think you just don't have the  
Strength to climb another hill  
  
Oh, I just want to be there  
I just want to be there  
Just to hold you close  
Said I want to be there  
I just want to be there  
'Cause I love you most  
  
When you need a little understanding from  
Your so-called friends  
And you find the road you're travelling down is  
Coming do a dead-end  
When suddenly you find yourself lost and  
Stumbling through the night  
Now let me be the hand in the dark that's leading  
You to the light  
  
Oh, I just want to be there  
I just want to be there  
Just to hold you close  
Said I want to be there  
I just want to be there  
'Cause I love you most  
Ooh, ooh, I want to be there  
Baby, baby, baby, baby, I want to be there, yeah  
want to be there  
Said I want to be there  
I just want to be there  
'Cause I love you most  
  
Promise not to ever try to change you  
I love you for yourself  
No matter what you choose to be your fate  
Now let me be your helpmate  
Let me be the main source of power that  
Makes your wheels turn  
And let me be the wood in the furnace to make  
Your fire burn  
  
Yeah, I just want to be there  
Just to hold you close  
Said I want to be there  
'Cause I love you most  
Ooh, hey, I want to be there  
Said I want to be there  
'Cause I love you most  
Said I want to be, want to be, want to be there, yeah  
'Cause I love you most

"
395,Dusty Springfield,I Only Wanna Laugh,"Change the mood I'm in  
For a little while  
Let me see that grin  
Let me see you smile  
  
No soulful tales that fret and frown  
No woeful wails that get me down  
No rights or wrongs  
Sing no sad songs for me  
  
I only want to laugh  
No time for crying  
I only want to laugh  
No time for tears  
  
I only want to sing  
A song that's happy  
That's why I only want to walk a street that's sunny  
I only want to see the side that's funny  
  
I'm saving all of my tears until tomorrow  
'Cause crying all my tears  
Just ain't my style  
I'm acting like a clown  
But let me be  
'Cause even though I know  
The joke's on me  
I only want to laugh  
Only want to laugh  
Only want to laugh  
  
I'm saving all of my tears until tomorrow  
'Cause crying all my tears  
Baby, just ain't my style  
I'm acting like a clown  
But let me be  
'Cause even though the joke's on me, oh  
Tell the girls goodbye  
'Cause I don't want to cry  
Hey  
I only want to laugh  
Only want to laugh  
Only want to laugh

"
396,Dusty Springfield,I Start Counting,"This year, next year  
Sometime never  
Paper dreams tied up  
With bits of string  
Darkness comes  
Flowers grow  
No-one knows  
I start counting  
I start counting  
  
Sitting by myself in a secret  
Chasing thoughts through rainbows in my mind, yeah  
Changing time  
Tomorrow's dream  
In between  
I start counting  
Counting, yes I do  
Counting, counting, counting, counting, counting  
Ooh-hoo-oo, five, six, seven, eight, nine, ten, eleven, twelve etc.

"
397,Dusty Springfield,I Think It's Gonna Rain Today,"Broken windows  
In empty hallways  
Pale dead moon  
And the sky streaked with grey  
Human kindness overflowing  
And I think it's gonna rain today  
  
Scarecrows dressed in the latest styles  
With frozen smiles to keep love away  
Human kindness overflowing  
And I think it's gonna rain today  
  
Lonely, lonely  
Tin can at my feet  
I think I'll kick it down the street  
That's the way to treat a friend  
  
Right before me  
The signs implore me  
Help the needy  
And show them the way  
Human kindness, it's overflowing  
And I think it's gonna rain today  
  
Lonely, so lonely  
Tin can at my feet  
I think I'll kick it down the street  
That's the way to treat a friend  
  
Right before me  
The signs implore me  
Help the needy  
And show them the way  
Human kindness, it's overflowing  
And I think it's gonna rain today

"
398,Dusty Springfield,I Wanna Make You Happy,"What a nice party  
And I know just why I'm feeling so new  
'Cause I came along and I found you  
  
I want to make you happy tonight  
I want to make you happy tonight  
  
It's just like magic  
Dancing with you  
While we're sharing a kiss  
Oh, I've been in love  
But never, no, never like this  
  
I want to make you happy tonight  
I want to make you happy tonight, and every day I live, yeah  
I want to give you all I have to give  
Oh, I want to make you so happy, yeah, oh  
  
Yes, I've been in love  
But never, no, never like this  
I want to make you happy tonight  
I want to make you so happy, child  
Come on, I want to make you so

"
399,Dusty Springfield,I Want To Stay Here,"I don't wanna go to the party with you  
I don't wanna go to the dance  
I don't wanna go anywhere with you  
I just wanna stay here and love you  
  
Now that I can be alone with you  
I won't throw away the chance  
There's no other place like home with you  
I just wanna stay here and love you  
  
All through the week  
I miss you so  
But, now that I've got you  
I'm gonna hold you closer and closer and closer  
  
I don't wanna go out walking with you  
And now that I am in this trance  
I don't even know if I'll talk to you  
I just wanna stay here and  
I wanna love you, I wanna love you  
  
I just wanna stay here and love you  
I wanna stay here and love you  
Yes, I wanna stay here and love you  
Just wanna stay here and love you, ooh-ho, baby, baby  
I wanna stay here and love you  
Yes, I wanna stay here and love you  

"
400,Dusty Springfield,I Want Your Love Tonight,"Oh, love is like a flame, now  
Upon a candle  
Get it burnin' brightly  
And it's a-too hot to handle  
Oh, baby  
(I want your love tonight)  
Come on and satisfy me  
Baby, don't deny me  
(I want your love tonight)  
Excuses, boy don't hand me  
Just love and understand me  
  
Oh, patiently I've waited  
For your sweet kissin'  
Though we steady-dated  
You know, somethin's been a-missin', oh, oh  
(I want your love tonight)  
I don't want to sit here and talk  
(I want your love tonight)  
I don't want to go for a walk  
(I want your love tonight)  
Oh, take me up to heaven  
All the way to cloud eleven  
  
I want a-your love tonight  
Oh, yeah I do  
Come on and love me, baby  
Oh, come on and satisfy me  
Baby, don't deny me, yeah  
(I want your love tonight)  
Love me, love me, baby  
(I want your love)

"
401,Dusty Springfield,I Will Always Want You,"Don't go  
There's so much left to tell you  
You just don't know how need you  
I never said how I cared  
Until now that you're leaving  
I can't hide what I'm feeling  
  
Please wait, there's so much left to tell you  
I never said how I loved you  
Oh, can't you stay one more day?  
And I'll try to show all of the love  
That I used to keep from you  
  
Words alone can't make you love me  
But how else am I to say to you  
That I know I will always want you?  
  
Help me, I can't stop myself crying  
Help me, 'cause I feel like I'm dying  
Please can't you stay with me?  
'Cause I can't live without you, my love  
  
Words alone can't make you love me  
But how else am I to say to you  
That I know I will always want you? Oh, oh, oh, oh  
  
So, help me, I can't stop myself crying  
Help me 'cause I feel like I'm dying  
Please can't you stay with me?  
'Cause I can't live without you, my love

"
